,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,name,stage,favorite_count,retweet_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
354,817777686764523521,2017-01-07 16:59:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",https://twitter.com/dog_rates/status/817777686764523521/video/1,13,Dido,pupper,11343.0,2907.0,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1.0,Curly-Coated Retriever,0.733256,True,Flat-Coated Retriever,0.214145,True,Irish Water Spaniel,0.029769,True
355,817536400337801217,2017-01-07 01:00:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12,Eugene,,12525.0,3302.0,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2.0,Pug,0.971358,True,French Bulldog,0.0285185,True,Boston Bull,8.596979999999999e-05,True
356,817423860136083457,2017-01-06 17:33:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,https://twitter.com/dog_rates/status/817423860136083457/video/1,13,Ken,,36221.0,16242.0,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1.0,Ice Bear,0.3362,False,Samoyed,0.201358,True,Eskimo Dog,0.186789,True
357,817415592588222464,2017-01-06 17:00:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11,Strudel,,5953.0,1045.0,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1.0,Doberman,0.806163,True,Black-And-Tan Coonhound,0.0973859,True,Miniature Pinscher,0.0859928,True
358,817171292965273600,2017-01-06 00:49:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13,Tebow,,9251.0,2192.0,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1.0,Golden Retriever,0.295483,True,Irish Setter,0.144431,True,Chesapeake Bay Retriever,0.07787899999999999,True
359,817120970343411712,2017-01-05 21:29:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13,,,12915.0,2846.0,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1.0,Saluki,0.568809,True,Afghan Hound,0.229352,True,Golden Retriever,0.15713,True
360,817056546584727552,2017-01-05 17:13:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11,Chloe,,9100.0,1800.0,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1.0,Kelpie,0.8644149999999999,True,French Bulldog,0.0974556,True,German Shepherd,0.00852587,True
361,816816676327063552,2017-01-05 01:20:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12,Timber,,10605.0,2210.0,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1.0,Malamute,0.668164,True,Pembroke,0.105033,True,Siberian Husky,0.077875,True
362,816697700272001025,2017-01-04 17:27:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12,Binky,,10397.0,2399.0,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1.0,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese Dog,0.047607800000000006,True
363,816450570814898180,2017-01-04 01:05:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13,Moose,,32436.0,8826.0,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1.0,Web Site,0.35285700000000003,False,Envelope,0.0601072,False,Nail,0.0312909,False
364,816336735214911488,2017-01-03 17:33:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,Dudley,,9123.0,2125.0,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1.0,Labrador Retriever,0.91933,True,Kuvasz,0.0494795,True,Golden Retriever,0.0119342,True
365,816091915477250048,2017-01-03 01:20:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12,Comet,,9476.0,2350.0,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3.0,Pomeranian,0.967345,True,Samoyed,0.00739748,True,Papillon,0.0060165,True
366,815990720817401858,2017-01-02 18:38:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,Jack,,5303.0,1133.0,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1.0,Chihuahua,0.428756,True,Miniature Pinscher,0.103912,True,Staffordshire Bullterrier,0.0889587,True
367,815966073409433600,2017-01-02 17:00:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,https://twitter.com/dog_rates/status/815966073409433600/video/1,13,,pupper,23813.0,9232.0,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1.0,Tibetan Mastiff,0.506312,True,Tibetan Terrier,0.29569,True,Otterhound,0.0362507,True
368,815736392542261248,2017-01-02 01:48:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,Akumi,,10451.0,2473.0,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3.0,Border Collie,0.5489069999999999,True,Cardigan,0.17852300000000002,True,Collie,0.146351,True
369,815639385530101762,2017-01-01 19:22:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,Titan,,8722.0,1791.0,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1.0,German Shepherd,0.8179529999999999,True,Norwegian Elkhound,0.140007,True,Malinois,0.0248209,True
370,815390420867969024,2017-01-01 02:53:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,https://twitter.com/dog_rates/status/815390420867969024/photo/1,13,,,10996.0,4149.0,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1.0,Restaurant,0.279846,False,Toyshop,0.0914294,False,Paper Towel,0.0461474,False
371,814986499976527872,2016-12-31 00:08:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,Cooper,pupper,8116.0,1407.0,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1.0,Dalmatian,0.999828,True,Boxer,6.78061e-05,True,American Staffordshire Terrier,3.42436e-05,True
372,814638523311648768,2016-12-30 01:05:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,Olivia,,11964.0,2953.0,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2.0,Golden Retriever,0.650814,True,Kuvasz,0.053281,True,Cocker Spaniel,0.035439599999999995,True
373,814530161257443328,2016-12-29 17:54:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,Alf,,9191.0,2025.0,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1.0,Miniature Poodle,0.626913,True,Toy Poodle,0.26558200000000004,True,Soft-Coated Wheaten Terrier,0.0416142,True
374,814153002265309185,2016-12-28 16:56:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,Oshie,,30572.0,9452.0,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1.0,Golden Retriever,0.490068,True,Labrador Retriever,0.291956,True,Chow,0.07247469999999999,True
375,813910438903693312,2016-12-28 00:52:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,Chubbs,doggo,9878.0,2044.0,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1.0,Siberian Husky,0.6993550000000001,True,Eskimo Dog,0.256433,True,Norwegian Elkhound,0.0131888,True
376,813812741911748608,2016-12-27 18:24:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,Gary,,38645.0,15270.0,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1.0,French Bulldog,0.709146,True,Boston Bull,0.247621,True,Boxer,0.0188551,True
377,813800681631023104,2016-12-27 17:36:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,Sky,,8870.0,1918.0,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1.0,Malamute,0.501159,True,Siberian Husky,0.228792,True,Eskimo Dog,0.200388,True
378,813217897535406080,2016-12-26 03:00:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13,Atlas,,19850.0,7958.0,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1.0,Samoyed,0.905972,True,Pomeranian,0.048038300000000006,True,West Highland White Terrier,0.0356671,True
379,813202720496779264,2016-12-26 02:00:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11,,doggo,9765.0,1960.0,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1.0,Cocker Spaniel,0.701852,True,Golden Retriever,0.120345,True,Labrador Retriever,0.0363202,True
380,813187593374461952,2016-12-26 01:00:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13,,,21075.0,4761.0,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1.0,Golden Retriever,0.888181,True,Labrador Retriever,0.0423119,True,Saluki,0.00970173,True
381,813172488309972993,2016-12-26 00:00:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12,Eleanor,,9912.0,2083.0,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1.0,Doormat,0.954844,False,Golden Retriever,0.0261931,True,Cocker Spaniel,0.00438598,True
382,813157409116065792,2016-12-25 23:00:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12,Layla,,8255.0,2416.0,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2.0,Siamese Cat,0.8439110000000001,False,Pembroke,0.07056710000000001,True,Cardigan,0.041916,True
383,813142292504645637,2016-12-25 22:00:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13,,,8968.0,2568.0,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3.0,Beagle,0.848735,True,Ibizan Hound,0.0446025,True,Italian Greyhound,0.0186108,True
384,813127251579564032,2016-12-25 21:00:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11,,doggo,12611.0,3410.0,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1.0,Norwegian Elkhound,0.432416,True,Whippet,0.374223,True,Siberian Husky,0.032462599999999994,True
385,813112105746448384,2016-12-25 20:00:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12,Toby,,10984.0,3004.0,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1.0,Dingo,0.287369,False,Pembroke,0.140682,True,Basenji,0.0908189,True
386,813096984823349248,2016-12-25 19:00:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,Rocky,doggo,11203.0,3921.0,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1.0,Great Dane,0.128056,True,Boston Bull,0.117003,True,Kelpie,0.08696430000000001,True
387,813081950185472002,2016-12-25 18:00:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11,Baron,,10503.0,3019.0,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2.0,Doberman,0.909951,True,Kelpie,0.0426494,True,Miniature Pinscher,0.0230041,True
388,813066809284972545,2016-12-25 17:00:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,Tyr,,8467.0,2115.0,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1.0,Toy Terrier,0.7764,True,Pembroke,0.115034,True,Basenji,0.048873,True
389,813051746834595840,2016-12-25 16:00:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13,Bauer,,22282.0,7989.0,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1.0,Golden Retriever,0.914804,True,Labrador Retriever,0.08355,True,Kuvasz,0.000453224,True
390,812781120811126785,2016-12-24 22:04:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10,Swagger,,8070.0,2087.0,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1.0,Bull Mastiff,0.989316,True,Boxer,0.00704296,True,French Bulldog,0.00173961,True
391,812709060537683968,2016-12-24 17:18:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12,Brandi,,7044.0,1556.0,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1.0,Irish Setter,0.326873,True,Golden Retriever,0.18261,True,Leonberg,0.156912,True
392,812503143955202048,2016-12-24 03:40:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1","https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,https://twitter.com/dog_rates/status/812503143955202048/photo/1,https://twitter.com/dog_rates/status/812503143955202048/photo/1",13,,,6461.0,1328.0,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,2.0,Loupe,0.546856,False,Web Site,0.345298,False,Bubble,0.0105279,False
393,812466873996607488,2016-12-24 01:16:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12,Mary,,8492.0,2104.0,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1.0,Bath Towel,0.0998035,False,Pillow,0.0923181,False,Great Dane,0.0782055,True
394,812372279581671427,2016-12-23 19:00:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13,Moe,,14561.0,4002.0,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2.0,Golden Retriever,0.7848729999999999,True,Cocker Spaniel,0.08778810000000001,True,Labrador Retriever,0.0832747,True
395,811985624773361665,2016-12-22 17:23:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11,Ted,,7719.0,1536.0,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1.0,Staffordshire Bullterrier,0.6105729999999999,True,French Bulldog,0.159935,True,Doormat,0.0586721,False
396,811744202451197953,2016-12-22 01:24:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13,Halo,,8029.0,1748.0,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1.0,Pekinese,0.386082,True,Labrador Retriever,0.202862,True,Golden Retriever,0.170487,True
397,811627233043480576,2016-12-21 17:39:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10,Augie,,13599.0,3400.0,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1.0,Beagle,0.39628,True,Pembroke,0.049561900000000006,True,Wire-Haired Fox Terrier,0.046349199999999986,True
398,811386762094317568,2016-12-21 01:44:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11,Craig,pupper,22245.0,6968.0,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1.0,Pembroke,0.804177,True,Cardigan,0.18989,True,Beagle,0.00196475,True
399,810896069567610880,2016-12-19 17:14:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV","https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11,Hunter,,9623.0,1954.0,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1.0,Flat-Coated Retriever,0.8208040000000001,True,Labrador Retriever,0.08231820000000001,True,Curly-Coated Retriever,0.0674605,True
400,810657578271330305,2016-12-19 01:26:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11,Pavlov,,11671.0,2889.0,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1.0,Malamute,0.753521,True,Siberian Husky,0.166151,True,Eskimo Dog,0.0698108,True
401,810284430598270976,2016-12-18 00:43:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13,Phil,,37702.0,12426.0,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1.0,Malamute,0.620768,True,Eskimo Dog,0.158395,True,Tibetan Mastiff,0.028961700000000007,True
402,810254108431155201,2016-12-17 22:43:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",https://twitter.com/dog_rates/status/810254108431155201/photo/1,12,Gus,,15626.0,3659.0,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1.0,Staffordshire Bullterrier,0.292556,True,American Staffordshire Terrier,0.261233,True,Border Terrier,0.0623754,True
403,809920764300447744,2016-12-17 00:38:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",https://twitter.com/dog_rates/status/809920764300447744/photo/1,10,,,16473.0,4267.0,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1.0,Norwich Terrier,0.397163,True,Toy Poodle,0.27454,True,Miniature Poodle,0.134667,True
